AirportFrom,AirportTo,total_flights,delayed_flights,delay_rate
MRY,DEN,31,10,0.3225806451612903
MRY,LAX,179,53,0.29608938547486036
MRY,PHX,62,8,0.12903225806451613
MRY,SFO,179,76,0.4245810055865922
MSN,ATL,31,8,0.25806451612903225
MSN,CLE,25,5,0.2
MSN,CVG,27,3,0.1111111111111111
MSN,DCA,25,8,0.32
MSN,DEN,128,54,0.421875
MSN,DFW,62,31,0.5
MSN,DTW,154,49,0.3181818181818182
MSN,EWR,29,14,0.4827586206896552
MSN,LGA,26,8,0.3076923076923077
MSN,MEM,30,8,0.26666666666666666
MSN,MSP,81,38,0.4691358024691358
MSN,ORD,182,63,0.34615384615384615
MSO,DEN,135,44,0.32592592592592595
MSO,SLC,148,56,0.3783783783783784
MSP,ABQ,46,20,0.43478260869565216
MSP,ABR,2,1,0.5
MSP,ANC,32,23,0.71875
MSP,ATL,465,231,0.4967741935483871
MSP,ATW,31,15,0.4838709677419355
MSP,AUS,26,12,0.46153846153846156
MSP,AZO,31,7,0.22580645161290322
MSP,BDL,52,31,0.5961538461538461
MSP,BIL,28,10,0.35714285714285715
MSP,BIS,144,65,0.4513888888888889
MSP,BMI,31,10,0.3225806451612903
MSP,BNA,129,50,0.3875968992248062
MSP,BOI,30,23,0.7666666666666667
MSP,BOS,143,72,0.5034965034965035
MSP,BUF,14,7,0.5
MSP,BWI,75,33,0.44
MSP,BZN,30,22,0.7333333333333333
MSP,CID,72,29,0.4027777777777778
MSP,CLE,216,82,0.37962962962962965
MSP,CLT,132,56,0.42424242424242425
MSP,CMH,86,38,0.4418604651162791
MSP,COS,31,15,0.4838709677419355
MSP,CVG,151,50,0.33112582781456956
MSP,DAY,94,31,0.32978723404255317
MSP,DCA,152,72,0.47368421052631576
MSP,DEN,523,263,0.502868068833652
MSP,DFW,247,114,0.46153846153846156
MSP,DLH,104,45,0.4326923076923077
MSP,DSM,76,25,0.32894736842105265
MSP,DTW,243,125,0.51440329218107
MSP,EWR,239,119,0.497907949790795
MSP,FAR,149,73,0.4899328859060403
MSP,FCA,15,6,0.4
MSP,FLL,44,31,0.7045454545454546
MSP,FNT,41,15,0.36585365853658536
MSP,FSD,119,45,0.37815126050420167
MSP,GEG,57,29,0.5087719298245614
MSP,GFK,206,108,0.5242718446601942
MSP,GRB,104,49,0.47115384615384615
MSP,GRR,123,64,0.5203252032520326
MSP,HNL,17,7,0.4117647058823529
MSP,IAD,12,8,0.6666666666666666
MSP,IAH,189,89,0.4708994708994709
MSP,ICT,57,28,0.49122807017543857
MSP,IND,146,66,0.4520547945205479
MSP,JFK,94,35,0.3723404255319149
MSP,LAN,29,8,0.27586206896551724
MSP,LAS,191,99,0.518324607329843
MSP,LAX,190,123,0.6473684210526316
MSP,LEX,58,29,0.5
MSP,LGA,291,141,0.4845360824742268
MSP,LNK,30,13,0.43333333333333335
MSP,LSE,72,21,0.2916666666666667
MSP,MBS,31,11,0.3548387096774194
MSP,MCI,78,27,0.34615384615384615
MSP,MCO,173,104,0.6011560693641619
MSP,MDW,243,148,0.6090534979423868
MSP,MEM,140,60,0.42857142857142855
MSP,MIA,88,43,0.48863636363636365
MSP,MKE,245,111,0.4530612244897959
MSP,MLI,14,4,0.2857142857142857
MSP,MOT,102,55,0.5392156862745098
MSP,MQT,17,0,0.0
MSP,MSN,81,36,0.4444444444444444
MSP,MSY,28,14,0.5
MSP,OKC,70,25,0.35714285714285715
MSP,OMA,96,45,0.46875
MSP,ORD,483,210,0.43478260869565216
MSP,ORF,6,2,0.3333333333333333
MSP,PDX,91,66,0.7252747252747253
MSP,PHL,133,47,0.3533834586466165
MSP,PHX,377,198,0.5251989389920424
MSP,PIT,97,44,0.4536082474226804
MSP,PSP,2,1,0.5
MSP,PVD,1,1,1.0
MSP,RAP,122,63,0.5163934426229508
MSP,RDU,16,8,0.5
MSP,RST,64,30,0.46875
MSP,RSW,73,41,0.5616438356164384
MSP,SAN,90,58,0.6444444444444445
MSP,SAT,32,19,0.59375
MSP,SBN,31,10,0.3225806451612903
MSP,SDF,58,27,0.46551724137931033
MSP,SEA,241,145,0.6016597510373444
MSP,SFO,177,123,0.6949152542372882
MSP,SJC,44,29,0.6590909090909091
MSP,SJU,2,2,1.0
MSP,SLC,167,109,0.6526946107784432
MSP,SMF,62,39,0.6290322580645161
MSP,SNA,71,32,0.4507042253521127
MSP,STL,167,85,0.5089820359281437
MSP,TPA,102,55,0.5392156862745098
MSP,TUL,43,12,0.27906976744186046
MSP,TUS,26,14,0.5384615384615384
MSP,TVC,17,4,0.23529411764705882
MSP,XNA,56,21,0.375
MSY,ATL,449,134,0.2984409799554566
MSY,BHM,56,25,0.44642857142857145
MSY,BNA,89,55,0.6179775280898876
MSY,BOS,31,12,0.3870967741935484
MSY,BWI,90,36,0.4
MSY,CLE,25,6,0.24
MSY,CLT,123,46,0.37398373983739835
MSY,CVG,40,12,0.3
MSY,DAL,200,139,0.695
MSY,DEN,148,48,0.32432432432432434
MSY,DFW,180,31,0.17222222222222222
MSY,DTW,43,12,0.27906976744186046
MSY,EWR,76,37,0.4868421052631579
MSY,FLL,57,41,0.7192982456140351
MSY,HOU,281,162,0.5765124555160143
MSY,IAD,74,9,0.12162162162162163
MSY,IAH,322,114,0.35403726708074534
MSY,JFK,93,19,0.20430107526881722
MSY,LAS,62,35,0.5645161290322581
MSY,LAX,140,56,0.4
MSY,LGA,82,13,0.15853658536585366
MSY,MCO,132,81,0.6136363636363636
MSY,MDW,39,25,0.6410256410256411
MSY,MEM,60,9,0.15
MSY,MIA,93,28,0.3010752688172043
MSY,MKE,31,9,0.2903225806451613
MSY,MSP,28,7,0.25
MSY,ORD,109,28,0.25688073394495414
MSY,PHL,53,12,0.22641509433962265
MSY,PHX,31,24,0.7741935483870968
MSY,SLC,31,18,0.5806451612903226
MSY,STL,31,22,0.7096774193548387
MSY,TPA,101,65,0.6435643564356436
MTJ,ATL,13,7,0.5384615384615384
MTJ,DEN,112,34,0.30357142857142855
MTJ,DFW,16,6,0.375
MTJ,EWR,2,0,0.0
MTJ,IAH,16,9,0.5625
MTJ,LAX,4,4,1.0
MTJ,ORD,20,12,0.6
MYR,ATL,148,42,0.28378378378378377
MYR,CLT,127,17,0.13385826771653545
MYR,EWR,5,3,0.6
OAJ,ATL,135,60,0.4444444444444444
OAK,ABQ,87,74,0.8505747126436781
OAK,AUS,31,28,0.9032258064516129
OAK,BOI,62,51,0.8225806451612904
OAK,BUR,374,281,0.7513368983957219
OAK,DEN,174,93,0.5344827586206896
OAK,GEG,62,48,0.7741935483870968
OAK,HNL,31,3,0.0967741935483871
OAK,HOU,62,54,0.8709677419354839
OAK,IAD,25,16,0.64
OAK,JFK,59,18,0.3050847457627119
OAK,KOA,13,4,0.3076923076923077
OAK,LAS,240,199,0.8291666666666667
OAK,LAX,405,315,0.7777777777777778
OAK,LGB,118,45,0.3813559322033898
OAK,MCI,31,27,0.8709677419354839
OAK,MDW,102,85,0.8333333333333334
OAK,OGG,37,6,0.16216216216216217
OAK,ONT,224,180,0.8035714285714286
OAK,PDX,165,134,0.8121212121212121
OAK,PHX,309,171,0.5533980582524272
OAK,RNO,70,60,0.8571428571428571
OAK,SAN,342,266,0.7777777777777778
OAK,SEA,315,209,0.6634920634920635
OAK,SLC,241,167,0.6929460580912863
OAK,SNA,204,163,0.7990196078431373
OGG,ANC,13,4,0.3076923076923077
OGG,DEN,18,0,0.0
OGG,DFW,31,3,0.0967741935483871
OGG,HNL,982,220,0.2240325865580448
OGG,ITO,31,10,0.3225806451612903
OGG,KOA,64,25,0.390625
OGG,LAS,9,2,0.2222222222222222
OGG,LAX,218,59,0.2706422018348624
OGG,LIH,23,2,0.08695652173913043
OGG,OAK,37,7,0.1891891891891892
OGG,ORD,4,2,0.5
OGG,PDX,62,32,0.5161290322580645
OGG,PHX,47,4,0.0851063829787234
OGG,SAN,31,19,0.6129032258064516
OGG,SEA,93,35,0.3763440860215054
OGG,SFO,80,14,0.175
OGG,SJC,13,6,0.46153846153846156
OGG,SNA,16,6,0.375
OKC,ATL,176,81,0.4602272727272727
OKC,BWI,31,21,0.6774193548387096
OKC,DAL,139,85,0.6115107913669064
OKC,DEN,209,81,0.3875598086124402
OKC,DFW,213,25,0.11737089201877934
OKC,DTW,37,12,0.32432432432432434
OKC,EWR,30,2,0.06666666666666667
OKC,HOU,95,54,0.5684210526315789
OKC,IAD,17,5,0.29411764705882354
OKC,IAH,225,58,0.2577777777777778
OKC,LAS,62,45,0.7258064516129032
OKC,LAX,31,15,0.4838709677419355
OKC,MCI,61,37,0.6065573770491803
OKC,MEM,89,32,0.3595505617977528
OKC,MSP,70,12,0.17142857142857143
OKC,ORD,216,74,0.3425925925925926
OKC,PHX,61,41,0.6721311475409836
OKC,SLC,87,33,0.3793103448275862
OKC,STL,57,25,0.43859649122807015
OMA,ATL,146,69,0.4726027397260274
OMA,CVG,29,9,0.3103448275862069
OMA,DEN,240,73,0.30416666666666664
OMA,DFW,149,21,0.14093959731543623
OMA,DTW,117,56,0.47863247863247865
OMA,EWR,79,38,0.4810126582278481
OMA,IAH,187,91,0.48663101604278075
OMA,LAS,62,38,0.6129032258064516
OMA,LGA,24,3,0.125
OMA,MDW,151,88,0.5827814569536424
OMA,MEM,91,19,0.2087912087912088
OMA,MKE,87,40,0.45977011494252873
OMA,MSP,98,41,0.41836734693877553
OMA,ORD,207,73,0.3526570048309179
OMA,PHX,138,42,0.30434782608695654
OMA,SLC,88,28,0.3181818181818182
OMA,STL,78,60,0.7692307692307693
OME,ANC,60,28,0.4666666666666667
OME,OTZ,30,16,0.5333333333333333
ONT,ATL,24,13,0.5416666666666666
ONT,DEN,165,49,0.296969696969697
ONT,DFW,122,32,0.26229508196721313
ONT,IAH,92,25,0.2717391304347826
ONT,LAS,210,117,0.5571428571428572
ONT,MDW,31,29,0.9354838709677419
ONT,OAK,224,153,0.6830357142857143
ONT,PHX,375,197,0.5253333333333333
ONT,SEA,87,34,0.39080459770114945
ONT,SFO,124,61,0.49193548387096775
ONT,SJC,146,93,0.636986301369863
ONT,SLC,119,33,0.2773109243697479
ONT,SMF,225,156,0.6933333333333334
ORD,ABE,110,54,0.4909090909090909
ORD,ABQ,62,25,0.4032258064516129
ORD,ALB,96,40,0.4166666666666667
ORD,ANC,31,24,0.7741935483870968
ORD,ASE,63,48,0.7619047619047619
ORD,ATL,595,337,0.5663865546218487
ORD,ATW,145,75,0.5172413793103449
ORD,AUS,161,95,0.5900621118012422
ORD,AVL,62,36,0.5806451612903226
ORD,AVP,124,59,0.47580645161290325
ORD,AZO,91,34,0.37362637362637363
ORD,BDL,270,88,0.32592592592592595
ORD,BHM,88,43,0.48863636363636365
ORD,BIS,31,9,0.2903225806451613
ORD,BMI,62,22,0.3548387096774194
ORD,BNA,238,96,0.40336134453781514
ORD,BOI,60,45,0.75
ORD,BOS,505,218,0.4316831683168317
ORD,BTV,76,40,0.5263157894736842
ORD,BUF,263,112,0.42585551330798477
ORD,BWI,284,88,0.30985915492957744
ORD,BZN,20,13,0.65
ORD,CAE,80,49,0.6125
ORD,CAK,62,28,0.45161290322580644
ORD,CHA,58,19,0.3275862068965517
ORD,CHS,89,49,0.550561797752809
ORD,CID,108,35,0.32407407407407407
ORD,CLE,378,175,0.46296296296296297
ORD,CLT,479,208,0.4342379958246347
ORD,CMH,354,144,0.4067796610169492
ORD,CMI,148,70,0.47297297297297297
ORD,CMX,62,30,0.4838709677419355
ORD,COS,127,68,0.5354330708661418
ORD,CRW,120,61,0.5083333333333333
ORD,CVG,342,156,0.45614035087719296
ORD,CWA,114,46,0.40350877192982454
ORD,DAY,178,84,0.47191011235955055
ORD,DBQ,27,10,0.37037037037037035
ORD,DCA,582,195,0.33505154639175255
ORD,DEN,430,230,0.5348837209302325
ORD,DFW,565,340,0.6017699115044248
ORD,DLH,62,30,0.4838709677419355
ORD,DSM,263,111,0.4220532319391635
ORD,DTW,434,231,0.532258064516129
ORD,EAU,62,23,0.3709677419354839
ORD,EGE,18,16,0.8888888888888888
ORD,ELP,124,77,0.6209677419354839
ORD,EVV,91,35,0.38461538461538464
ORD,EWR,580,286,0.49310344827586206
ORD,FAR,168,65,0.3869047619047619
ORD,FLL,92,67,0.7282608695652174
ORD,FSD,209,100,0.4784688995215311
ORD,FWA,152,65,0.4276315789473684
ORD,GEG,1,1,1.0
ORD,GRB,233,108,0.463519313304721
ORD,GRR,134,50,0.373134328358209
ORD,GSO,51,33,0.6470588235294118
ORD,GSP,44,26,0.5909090909090909
ORD,HDN,16,11,0.6875
ORD,HNL,55,38,0.6909090909090909
ORD,HPN,74,42,0.5675675675675675
ORD,HSV,103,48,0.46601941747572817
ORD,IAD,210,71,0.3380952380952381
ORD,IAH,502,323,0.6434262948207171
ORD,ICT,227,107,0.4713656387665198
ORD,IND,253,124,0.4901185770750988
ORD,JAC,32,22,0.6875
ORD,JAX,183,63,0.3442622950819672
ORD,JFK,226,102,0.45132743362831856
ORD,LAN,108,45,0.4166666666666667
ORD,LAS,287,120,0.4181184668989547
ORD,LAX,569,333,0.5852372583479789
ORD,LEX,129,62,0.4806201550387597
ORD,LGA,842,376,0.44655581947743467
ORD,LGB,31,16,0.5161290322580645
ORD,LIT,214,106,0.4953271028037383
ORD,LNK,87,49,0.5632183908045977
ORD,LSE,31,10,0.3225806451612903
ORD,MBS,89,35,0.39325842696629215
ORD,MCI,367,164,0.44686648501362397
ORD,MCO,286,138,0.4825174825174825
ORD,MDT,141,53,0.375886524822695
ORD,MEM,290,152,0.5241379310344828
ORD,MHK,31,11,0.3548387096774194
ORD,MHT,2,2,1.0
ORD,MIA,282,210,0.7446808510638298
ORD,MKE,229,134,0.5851528384279476
ORD,MKG,67,29,0.43283582089552236
ORD,MLI,82,32,0.3902439024390244
ORD,MQT,31,12,0.3870967741935484
ORD,MSN,212,106,0.5
ORD,MSP,567,266,0.4691358024691358
ORD,MSY,142,60,0.4225352112676056
ORD,MTJ,20,13,0.65
ORD,OGG,6,4,0.6666666666666666
ORD,OKC,220,98,0.44545454545454544
ORD,OMA,243,97,0.3991769547325103
ORD,ORF,79,43,0.5443037974683544
ORD,PAH,62,24,0.3870967741935484
ORD,PBI,62,38,0.6129032258064516
ORD,PDX,153,69,0.45098039215686275
ORD,PHL,575,241,0.4191304347826087
ORD,PHX,401,192,0.47880299251870323
ORD,PIA,102,56,0.5490196078431373
ORD,PIT,309,124,0.40129449838187703
ORD,PNS,21,9,0.42857142857142855
ORD,PSP,35,21,0.6
ORD,PVD,71,28,0.39436619718309857
ORD,PWM,44,23,0.5227272727272727
ORD,RAP,31,11,0.3548387096774194
ORD,RDU,254,118,0.4645669291338583
ORD,RIC,193,48,0.24870466321243523
ORD,RNO,31,20,0.6451612903225806
ORD,ROA,55,27,0.4909090909090909
ORD,ROC,253,126,0.4980237154150198
ORD,RST,62,17,0.27419354838709675
ORD,RSW,92,52,0.5652173913043478
ORD,SAN,273,144,0.5274725274725275
ORD,SAT,134,81,0.6044776119402985
ORD,SAV,56,33,0.5892857142857143
ORD,SBN,154,73,0.474025974025974
ORD,SDF,63,27,0.42857142857142855
ORD,SEA,366,193,0.5273224043715847
ORD,SFO,458,268,0.5851528384279476
ORD,SGF,127,64,0.5039370078740157
ORD,SJC,61,35,0.5737704918032787
ORD,SJU,95,60,0.631578947368421
ORD,SLC,274,185,0.6751824817518248
ORD,SMF,62,26,0.41935483870967744
ORD,SNA,172,77,0.4476744186046512
ORD,SPI,174,78,0.4482758620689655
ORD,STL,265,119,0.4490566037735849
ORD,STT,6,1,0.16666666666666666
ORD,SYR,179,74,0.4134078212290503
ORD,TOL,27,9,0.3333333333333333
ORD,TPA,162,65,0.4012345679012346
ORD,TRI,62,19,0.3064516129032258
ORD,TUL,180,86,0.4777777777777778
ORD,TUS,61,31,0.5081967213114754
ORD,TVC,118,54,0.4576271186440678
ORD,TYS,209,95,0.45454545454545453
ORD,XNA,255,116,0.4549019607843137
ORF,ATL,198,64,0.32323232323232326
ORF,BNA,31,19,0.6129032258064516
ORF,BWI,114,65,0.5701754385964912
ORF,CLE,56,24,0.42857142857142855
ORF,CLT,116,23,0.19827586206896552
ORF,CVG,58,16,0.27586206896551724
ORF,DFW,61,17,0.2786885245901639
ORF,DTW,97,44,0.4536082474226804
ORF,EWR,58,27,0.46551724137931033
ORF,IAD,75,20,0.26666666666666666
ORF,IAH,64,30,0.46875
ORF,JAX,56,34,0.6071428571428571
ORF,JFK,119,31,0.2605042016806723
ORF,LAS,1,0,0.0
ORF,MCO,62,27,0.43548387096774194
ORF,MDW,65,34,0.5230769230769231
ORF,MIA,62,30,0.4838709677419355
ORF,MSP,6,0,0.0
ORF,ORD,89,34,0.38202247191011235
ORF,TPA,31,19,0.6129032258064516
OTH,PDX,31,17,0.5483870967741935
OTH,SFO,62,42,0.6774193548387096
OTZ,ANC,30,19,0.6333333333333333
OTZ,OME,60,31,0.5166666666666667
PAH,ORD,62,23,0.3709677419354839
PBI,ATL,390,128,0.3282051282051282
PBI,BDL,31,7,0.22580645161290322
PBI,BOS,156,59,0.3782051282051282
PBI,BWI,96,39,0.40625
PBI,CLE,31,8,0.25806451612903225
PBI,CLT,176,42,0.23863636363636365
PBI,DCA,67,22,0.3283582089552239
PBI,DFW,61,18,0.29508196721311475
PBI,DTW,66,26,0.3939393939393939
PBI,EWR,223,103,0.4618834080717489
PBI,HPN,167,29,0.17365269461077845
PBI,IAH,117,49,0.4188034188034188
PBI,ISP,88,40,0.45454545454545453
PBI,JFK,212,82,0.3867924528301887
PBI,LGA,179,82,0.4581005586592179
PBI,ORD,62,8,0.12903225806451613
PBI,PHL,150,49,0.32666666666666666
PBI,TPA,113,52,0.46017699115044247
PDX,ABQ,31,26,0.8387096774193549
PDX,ANC,55,20,0.36363636363636365
PDX,ATL,86,43,0.5
PDX,BOI,56,47,0.8392857142857143
PDX,BOS,31,13,0.41935483870967744
PDX,DEN,367,167,0.4550408719346049
PDX,DFW,122,52,0.4262295081967213
PDX,EUG,119,59,0.4957983193277311
PDX,EWR,60,23,0.38333333333333336
PDX,GEG,70,45,0.6428571428571429
PDX,HNL,62,26,0.41935483870967744
PDX,IAD,31,6,0.1935483870967742
PDX,IAH,109,61,0.5596330275229358
PDX,JFK,55,12,0.21818181818181817
PDX,KOA,18,8,0.4444444444444444
PDX,LAS,205,112,0.5463414634146342
PDX,LAX,270,111,0.4111111111111111
PDX,LGB,62,13,0.20967741935483872
PDX,LMT,31,11,0.3548387096774194
PDX,MCI,31,21,0.6774193548387096
PDX,MDW,32,22,0.6875
PDX,MFR,88,25,0.2840909090909091
PDX,MSP,91,30,0.32967032967032966
PDX,OAK,165,115,0.696969696969697
PDX,OGG,62,17,0.27419354838709675
PDX,ORD,152,49,0.3223684210526316
PDX,OTH,31,9,0.2903225806451613
PDX,PHX,326,134,0.4110429447852761
PDX,PSP,30,11,0.36666666666666664
PDX,RDM,91,37,0.4065934065934066
PDX,RNO,63,39,0.6190476190476191
PDX,SAN,92,41,0.44565217391304346
PDX,SEA,255,96,0.3764705882352941
PDX,SFO,216,97,0.44907407407407407
PDX,SJC,172,88,0.5116279069767442
PDX,SLC,239,128,0.5355648535564853
PDX,SMF,174,133,0.764367816091954
PDX,SNA,124,25,0.20161290322580644
PHF,ATL,318,146,0.4591194968553459
PHF,BOS,31,4,0.12903225806451613
PHF,DEN,14,5,0.35714285714285715
PHF,LGA,61,25,0.4098360655737705
PHF,MCO,31,5,0.16129032258064516
PHL,ATL,579,196,0.3385146804835924
PHL,BDL,32,8,0.25
PHL,BNA,61,45,0.7377049180327869
PHL,BOS,563,194,0.34458259325044405
PHL,BUF,26,8,0.3076923076923077
PHL,BWI,55,13,0.23636363636363636
PHL,CLE,52,27,0.5192307692307693
PHL,CLT,296,108,0.36486486486486486
PHL,CVG,89,27,0.30337078651685395
PHL,DCA,52,14,0.2692307692307692
PHL,DEN,239,113,0.47280334728033474
PHL,DFW,315,144,0.45714285714285713
PHL,DTW,195,79,0.40512820512820513
PHL,FLL,259,133,0.5135135135135135
PHL,HOU,39,26,0.6666666666666666
PHL,IAH,144,95,0.6597222222222222
PHL,IND,52,10,0.19230769230769232
PHL,JAX,115,45,0.391304347826087
PHL,JFK,31,8,0.25806451612903225
PHL,LAS,179,72,0.4022346368715084
PHL,LAX,186,88,0.4731182795698925
PHL,LGA,30,4,0.13333333333333333
PHL,MCO,481,204,0.42411642411642414
PHL,MDW,167,124,0.7425149700598802
PHL,MEM,69,19,0.2753623188405797
PHL,MHT,141,71,0.5035460992907801
PHL,MIA,199,73,0.36683417085427134
PHL,MSP,134,56,0.417910447761194
PHL,MSY,57,14,0.24561403508771928
PHL,ORD,571,226,0.3957968476357268
PHL,PBI,151,67,0.44370860927152317
PHL,PHX,217,127,0.5852534562211982
PHL,PIT,265,113,0.42641509433962266
PHL,PVD,215,79,0.3674418604651163
PHL,RDU,247,98,0.3967611336032389
PHL,RSW,104,44,0.4230769230769231
PHL,SAN,68,35,0.5147058823529411
PHL,SEA,68,36,0.5294117647058824
PHL,SFO,179,79,0.441340782122905
PHL,SJU,143,60,0.4195804195804196
PHL,SLC,56,19,0.3392857142857143
PHL,STL,61,54,0.8852459016393442
PHL,STT,22,8,0.36363636363636365
PHL,SYR,27,4,0.14814814814814814
PHL,TPA,249,116,0.46586345381526106
PHX,ABQ,411,185,0.45012165450121655
PHX,ANC,47,19,0.40425531914893614
PHX,ATL,326,129,0.39570552147239263
PHX,AUS,233,112,0.48068669527896996
PHX,BFL,95,10,0.10526315789473684
PHX,BHM,31,28,0.9032258064516129
PHX,BNA,62,46,0.7419354838709677
PHX,BOI,62,23,0.3709677419354839
PHX,BOS,163,66,0.4049079754601227
PHX,BUF,31,27,0.8709677419354839
PHX,BUR,356,171,0.4803370786516854
PHX,BWI,158,91,0.5759493670886076
PHX,CLE,72,32,0.4444444444444444
PHX,CLT,253,106,0.4189723320158103
PHX,CMH,84,42,0.5
PHX,CVG,30,17,0.5666666666666667
PHX,DCA,91,25,0.27472527472527475
PHX,DEN,684,300,0.43859649122807015
PHX,DFW,461,110,0.2386117136659436
PHX,DRO,73,11,0.1506849315068493
PHX,DSM,60,8,0.13333333333333333
PHX,DTW,259,116,0.44787644787644787
PHX,ELP,331,115,0.3474320241691843
PHX,EWR,198,69,0.3484848484848485
PHX,FAT,132,31,0.23484848484848486
PHX,FLG,219,41,0.1872146118721461
PHX,FLL,95,48,0.5052631578947369
PHX,GEG,70,26,0.37142857142857144
PHX,GJT,87,15,0.1724137931034483
PHX,HNL,90,28,0.3111111111111111
PHX,HOU,115,89,0.7739130434782608
PHX,IAD,31,7,0.22580645161290322
PHX,IAH,336,122,0.3630952380952381
PHX,IND,93,46,0.4946236559139785
PHX,JFK,175,52,0.29714285714285715
PHX,KOA,20,8,0.4
PHX,LAS,747,343,0.45917001338688085
PHX,LAX,611,309,0.5057283142389526
PHX,LGB,120,21,0.175
PHX,LIH,20,11,0.55
PHX,LIT,31,29,0.9354838709677419
PHX,MCI,183,95,0.5191256830601093
PHX,MCO,101,55,0.5445544554455446
PHX,MDW,208,161,0.7740384615384616
PHX,MEM,119,25,0.21008403361344538
PHX,MHT,31,26,0.8387096774193549
PHX,MIA,31,8,0.25806451612903225
PHX,MKE,157,80,0.5095541401273885
PHX,MRY,62,6,0.0967741935483871
PHX,MSP,377,183,0.4854111405835544
PHX,MSY,31,30,0.967741935483871
PHX,OAK,309,165,0.5339805825242718
PHX,OGG,47,17,0.3617021276595745
PHX,OKC,62,52,0.8387096774193549
PHX,OMA,138,75,0.5434782608695652
PHX,ONT,378,211,0.5582010582010583
PHX,ORD,398,151,0.3793969849246231
PHX,PDX,323,149,0.4613003095975232
PHX,PHL,216,91,0.4212962962962963
PHX,PIT,130,57,0.43846153846153846
PHX,PSP,159,36,0.22641509433962265
PHX,PVD,31,30,0.967741935483871
PHX,RDU,31,23,0.7419354838709677
PHX,RNO,210,77,0.36666666666666664
PHX,SAN,521,295,0.5662188099808061
PHX,SAT,217,98,0.45161290322580644
PHX,SBA,149,23,0.15436241610738255
PHX,SBP,75,16,0.21333333333333335
PHX,SDF,31,30,0.967741935483871
PHX,SEA,428,195,0.45560747663551404
PHX,SFO,421,242,0.5748218527315915
PHX,SJC,322,162,0.5031055900621118
PHX,SLC,504,261,0.5178571428571429
PHX,SMF,301,169,0.5614617940199336
PHX,SNA,432,208,0.48148148148148145
PHX,STL,190,80,0.42105263157894735
PHX,TEX,27,5,0.18518518518518517
PHX,TPA,101,61,0.6039603960396039
PHX,TUL,62,40,0.6451612903225806
PHX,TUS,293,45,0.15358361774744028
PHX,YUM,188,27,0.14361702127659576
PIA,DEN,31,3,0.0967741935483871
PIA,DFW,61,23,0.3770491803278688
PIA,DTW,56,27,0.48214285714285715
PIA,MSP,1,0,0.0
PIA,ORD,101,44,0.43564356435643564
PIE,MKE,23,7,0.30434782608695654
PIH,SLC,113,51,0.45132743362831856
PIT,ATL,371,156,0.42048517520215634
PIT,BOS,75,28,0.37333333333333335
PIT,BWI,83,54,0.6506024096385542
PIT,CLT,235,68,0.28936170212765955
PIT,CRW,1,1,1.0
PIT,CVG,70,32,0.45714285714285713
PIT,DEN,81,31,0.38271604938271603
PIT,DFW,92,50,0.5434782608695652
PIT,DTW,101,50,0.49504950495049505
PIT,EWR,65,21,0.3230769230769231
PIT,FLL,47,15,0.3191489361702128
PIT,IAD,80,15,0.1875
PIT,IAH,143,92,0.6433566433566433
PIT,JFK,171,68,0.39766081871345027
PIT,LAS,62,44,0.7096774193548387
PIT,LAX,31,10,0.3225806451612903
PIT,MCO,159,86,0.5408805031446541
PIT,MDW,170,123,0.7235294117647059
PIT,MEM,87,40,0.45977011494252873
PIT,MIA,62,24,0.3870967741935484
PIT,MKE,88,38,0.4318181818181818
PIT,MSP,127,73,0.5748031496062992
PIT,ORD,257,105,0.4085603112840467
PIT,PHL,295,122,0.4135593220338983
PIT,PHX,128,60,0.46875
PIT,RSW,57,13,0.22807017543859648
PIT,SFO,31,12,0.3870967741935484
PIT,TPA,96,49,0.5104166666666666
PLN,DTW,32,10,0.3125
PNS,ATL,330,111,0.33636363636363636
PNS,CLT,7,2,0.2857142857142857
PNS,DFW,153,48,0.3137254901960784
PNS,IAD,38,8,0.21052631578947367
PNS,IAH,129,28,0.21705426356589147
PNS,MEM,89,28,0.3146067415730337
PNS,MIA,62,15,0.24193548387096775
PNS,ORD,21,8,0.38095238095238093
PSC,DEN,88,46,0.5227272727272727
PSC,SFO,62,37,0.5967741935483871
PSC,SLC,127,55,0.4330708661417323
PSE,JFK,31,5,0.16129032258064516
PSE,MCO,31,12,0.3870967741935484
PSG,JNU,30,12,0.4
PSG,WRG,29,12,0.41379310344827586
PSP,DEN,126,60,0.47619047619047616
PSP,DFW,92,29,0.31521739130434784
PSP,LAS,92,39,0.42391304347826086
PSP,LAX,172,66,0.38372093023255816
PSP,MSP,2,1,0.5
PSP,ORD,35,10,0.2857142857142857
PSP,PDX,30,10,0.3333333333333333
PSP,PHX,159,34,0.2138364779874214
PSP,SEA,75,38,0.5066666666666667
PSP,SFO,181,77,0.425414364640884
PSP,SLC,62,18,0.2903225806451613
PVD,ATL,88,28,0.3181818181818182
PVD,BWI,243,144,0.5925925925925926
PVD,CLE,58,15,0.25862068965517243
PVD,CLT,142,34,0.23943661971830985
PVD,DCA,31,3,0.0967741935483871
PVD,DTW,101,26,0.25742574257425743
PVD,EWR,121,45,0.371900826446281
PVD,FLL,46,24,0.5217391304347826
PVD,IAD,73,21,0.2876712328767123
PVD,LAS,31,6,0.1935483870967742
PVD,MCO,138,74,0.5362318840579711
PVD,MDW,87,50,0.5747126436781609
PVD,MSP,1,0,0.0
PVD,ORD,75,23,0.30666666666666664
